,gender,seniorcitizen,partner,dependents,tenure,phoneservice,multiplelines,internetservice,onlinesecurity,onlinebackup,deviceprotection,techsupport,streamingtv,streamingmovies,paperlessbilling,monthlycharges,totalcharges,churn,contract_One year,contract_Two year,paymentmethod_Credit card (automatic),paymentmethod_Electronic check,paymentmethod_Mailed check
6291,0,0,0,0,59,1,2,0,2,2,2,2,0,2,0,79.85,4786,0,1,0,1,0,0
6292,1,0,1,1,39,1,2,1,0,0,2,0,2,2,0,100.0,3835,0,1,0,0,1,0
6293,1,0,0,1,21,1,0,2,1,1,1,1,1,1,0,19.6,397,0,0,1,0,0,1
6294,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,19.7,19,1,0,0,0,0,1
6295,0,0,1,1,48,1,0,2,1,1,1,1,1,1,0,20.2,1027,0,0,1,0,0,0
6296,0,1,1,0,31,0,1,0,2,2,2,0,0,2,1,50.4,1580,0,1,0,1,0,0
6297,0,0,1,1,64,1,2,1,2,2,2,2,2,2,0,113.35,7222,0,1,0,0,1,0
6298,1,0,1,1,46,1,2,1,0,2,0,0,0,0,1,80.0,3769,0,0,0,0,0,0
6299,0,0,0,0,52,1,2,0,0,0,2,2,2,2,1,80.95,4233,0,0,1,0,0,0
6300,0,0,1,1,67,1,2,2,1,1,1,1,1,1,1,24.9,1680,0,0,1,0,0,1
6301,0,1,0,0,67,1,2,0,0,2,0,0,0,0,0,54.9,3725,0,0,0,0,1,0
6302,0,0,0,0,5,1,2,1,0,0,0,0,0,0,0,75.55,413,1,0,0,0,1,0
6303,0,0,1,0,71,1,2,1,0,2,2,2,2,2,0,109.25,7707,0,0,1,0,1,0
6304,0,0,0,0,9,1,0,1,0,0,0,0,2,0,1,77.65,714,1,0,0,0,0,0
6305,0,1,0,0,26,1,2,1,2,2,0,0,0,2,1,95.0,2497,1,0,0,0,1,0
6306,1,0,0,0,71,1,2,1,2,2,2,2,2,2,1,116.3,8309,0,1,0,0,0,0
6307,0,0,0,0,32,1,0,2,1,1,1,1,1,1,0,19.9,601,0,0,0,0,0,0
6308,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,70.35,139,0,0,0,0,1,0
6309,0,0,1,0,71,1,2,2,1,1,1,1,1,1,0,25.6,1888,0,0,1,1,0,0
6310,0,0,0,0,60,0,1,0,2,0,2,0,0,2,1,44.45,2773,0,1,0,0,1,0
6311,0,1,0,0,55,1,2,1,0,0,2,0,2,2,1,100.15,5409,0,1,0,0,1,0
6312,1,0,0,0,54,1,0,1,2,2,0,2,2,2,1,105.4,5643,1,1,0,1,0,0
6313,1,0,0,0,2,1,0,1,0,0,2,0,2,2,1,95.85,197,1,0,0,0,1,0
6314,0,0,0,0,6,1,2,1,0,0,0,0,0,0,1,73.85,401,0,0,0,0,0,1
6315,0,0,1,1,48,1,0,0,2,2,2,0,0,2,1,70.1,3238,0,0,1,1,0,0
6316,1,0,1,1,63,1,2,2,1,1,1,1,1,1,0,25.25,1573,0,0,1,0,0,1
6317,1,0,0,0,1,1,2,1,0,2,0,0,0,0,1,79.15,79,1,0,0,0,1,0
6318,1,0,0,1,12,1,0,2,1,1,1,1,1,1,0,21.05,235,0,0,0,1,0,0
6319,1,1,1,0,54,0,1,0,0,0,0,0,0,0,1,24.95,1364,0,0,0,0,0,0
6320,0,0,1,1,30,1,0,0,0,0,2,2,2,0,1,64.5,1985,0,1,0,0,1,0
6321,0,0,1,0,30,1,0,2,1,1,1,1,1,1,0,19.65,655,1,0,0,0,0,0
6322,0,0,0,0,4,1,0,1,0,0,0,0,2,0,1,79.0,303,1,0,0,0,1,0
6323,0,0,0,0,40,1,2,1,0,0,2,2,2,2,1,105.95,4335,0,1,0,1,0,0
6324,0,0,1,1,9,1,0,1,0,0,0,2,0,0,1,75.85,647,0,0,0,0,1,0
6325,0,0,1,1,17,1,0,1,2,0,0,2,2,0,0,91.85,1574,1,0,0,0,1,0
6326,0,0,0,0,62,0,1,0,0,2,2,0,0,2,1,43.6,2748,0,0,1,1,0,0
6327,1,0,0,0,28,1,0,1,0,2,0,2,2,0,1,91.25,2483,0,1,0,0,0,0
6328,0,0,0,0,70,1,2,0,2,2,2,2,2,2,0,89.75,6367,0,0,1,1,0,0
6329,0,0,0,0,46,1,0,1,0,2,2,2,2,2,1,104.4,4904,0,0,1,0,0,0
6330,0,0,1,0,23,1,2,1,0,0,2,0,0,2,0,90.15,2044,0,0,0,0,0,1
6331,1,0,1,1,47,0,1,0,2,0,2,2,0,0,0,40.3,1794,0,1,0,0,1,0
6332,1,0,1,1,68,1,0,1,2,2,2,0,2,2,1,105.25,7173,0,0,1,0,0,0
6333,0,1,0,0,60,1,2,1,0,0,2,2,2,2,1,106.0,6441,1,1,0,0,1,0
6334,0,0,0,1,67,1,2,1,0,2,0,2,2,2,1,104.0,7039,0,0,1,0,1,0
6335,0,0,0,0,14,1,0,0,0,0,0,2,2,2,1,69.65,921,0,0,0,0,1,0
6336,1,0,1,1,57,1,2,1,0,0,0,0,0,0,1,74.3,4018,0,0,0,0,1,0
6337,0,0,1,1,55,1,2,1,2,0,0,0,2,2,0,100.9,5448,0,1,0,0,0,1
6338,1,0,0,0,1,1,0,2,1,1,1,1,1,1,1,20.25,20,0,0,0,0,0,1
6339,1,0,0,1,1,1,0,0,0,0,0,2,0,0,1,49.9,49,1,0,0,0,0,1
6340,1,0,0,0,23,1,2,1,0,0,2,2,2,0,1,96.9,2085,0,0,0,1,0,0
6341,0,0,0,0,13,1,2,1,2,0,0,0,2,2,1,100.35,1358,1,0,0,0,1,0
6342,1,0,1,0,47,1,2,1,0,2,2,0,2,2,1,104.1,5135,0,0,0,0,1,0
6343,1,0,0,0,38,1,0,2,1,1,1,1,1,1,0,20.1,730,0,1,0,0,0,1
6344,0,1,1,0,38,1,2,1,0,0,0,0,0,0,1,74.95,2869,1,0,0,0,0,0
6345,0,1,0,0,2,1,2,0,0,2,0,0,0,0,1,56.55,118,0,0,0,1,0,0
6346,1,1,1,1,1,1,0,0,0,0,0,2,0,0,1,49.25,49,1,0,0,1,0,0
6347,1,0,1,0,15,1,0,1,0,0,0,0,0,0,1,68.6,1108,0,0,0,0,0,0
6348,0,0,0,0,26,1,0,1,0,0,0,0,0,0,1,69.05,1815,0,0,0,1,0,0
6349,0,0,1,1,35,1,0,2,1,1,1,1,1,1,0,19.7,730,0,0,1,1,0,0
6350,1,0,0,1,3,1,0,2,1,1,1,1,1,1,1,20.05,75,0,0,0,0,0,1
6351,1,0,1,1,50,1,2,1,0,2,0,2,2,2,0,103.7,5071,1,0,0,0,1,0
6352,1,0,1,0,42,1,2,1,2,0,2,0,0,2,1,94.4,4014,0,0,0,0,1,0
6353,1,0,1,0,10,1,0,0,2,0,0,2,0,0,1,54.95,568,0,0,0,1,0,0
6354,0,0,1,0,61,1,0,1,2,2,0,2,0,2,0,93.7,5860,0,1,0,0,0,0
6355,0,0,0,0,68,1,2,1,2,2,0,2,2,2,0,110.25,7279,0,0,1,1,0,0
6356,1,0,0,0,10,1,0,1,2,0,2,0,2,2,1,98.9,1064,0,1,0,0,1,0
6357,1,0,1,0,65,1,2,1,2,2,2,0,0,0,0,89.75,5769,1,1,0,0,1,0
6358,0,0,1,1,72,1,0,0,2,0,2,2,2,2,1,80.45,5886,0,0,1,0,0,0
6359,1,0,1,1,55,1,0,1,0,2,0,2,0,0,0,79.4,4238,0,0,0,0,1,0
6360,0,0,0,0,1,1,0,2,1,1,1,1,1,1,1,20.3,20,1,0,0,0,0,1
6361,0,0,0,0,7,1,0,0,0,0,2,2,0,2,0,62.8,418,0,0,0,0,0,0
6362,0,0,0,0,2,1,2,1,0,0,0,0,0,0,1,74.9,136,0,0,0,0,0,1
6363,0,0,0,0,9,1,0,1,2,0,0,0,0,0,1,74.85,708,0,0,0,0,1,0
6364,1,0,0,1,27,1,2,2,1,1,1,1,1,1,1,25.85,788,0,0,1,1,0,0
6365,1,1,1,0,7,1,2,1,0,0,2,0,2,2,1,101.95,700,1,0,0,0,1,0
6366,0,0,1,0,64,1,0,0,0,2,2,2,0,2,1,68.3,4378,0,0,1,0,0,1
6367,1,0,0,0,70,0,1,0,2,0,2,2,0,2,0,48.4,3442,0,0,1,0,0,0
6368,1,1,0,0,2,1,2,1,0,0,0,0,2,2,1,94.0,181,1,0,0,0,1,0
6369,1,1,0,0,67,1,0,1,2,2,0,2,2,2,1,105.05,7171,0,0,1,0,1,0
6370,0,0,0,0,45,1,2,1,0,2,0,0,2,0,1,89.3,4016,1,0,0,1,0,0
6371,0,0,0,0,24,1,2,2,1,1,1,1,1,1,0,25.15,553,0,0,1,1,0,0
6372,1,0,1,1,4,1,0,2,1,1,1,1,1,1,0,19.5,96,0,0,1,1,0,0
6373,1,0,1,1,44,1,0,1,0,0,2,0,2,2,1,92.95,4122,0,0,0,0,0,0
6374,0,0,1,1,72,1,0,2,1,1,1,1,1,1,1,20.7,1482,0,0,1,0,0,1
6375,0,0,0,0,1,1,0,1,0,2,0,0,0,0,1,74.3,74,1,0,0,1,0,0
6376,1,0,0,0,66,1,0,2,1,1,1,1,1,1,0,19.35,1240,0,0,1,0,0,0
6377,1,0,0,0,1,0,1,0,0,2,0,2,0,2,1,44.65,44,1,0,0,0,0,1
6378,1,0,1,1,13,1,0,1,2,0,0,0,0,2,0,84.05,1095,1,0,0,0,1,0
6379,1,0,0,0,10,1,2,1,0,2,0,0,0,0,1,80.7,788,1,0,0,0,0,0
6380,1,1,1,0,65,1,2,1,0,2,2,0,2,2,1,104.35,6578,0,0,0,0,1,0
6381,1,0,0,1,1,1,0,2,1,1,1,1,1,1,0,19.55,19,0,0,0,0,0,1
6382,1,0,1,1,38,1,0,0,2,2,2,2,2,0,0,74.05,2802,0,1,0,0,1,0
6383,1,0,0,1,23,0,1,0,2,0,2,2,0,0,0,40.1,857,0,0,1,0,0,1
6384,0,0,1,0,10,1,0,2,1,1,1,1,1,1,0,20.1,184,0,1,0,0,0,1
6385,1,0,0,1,4,1,2,1,0,2,0,0,2,2,1,101.7,364,1,0,0,0,1,0
6386,1,0,1,1,72,1,2,0,2,0,2,2,2,2,1,83.55,6093,0,0,1,1,0,0
6387,0,0,1,0,35,1,0,0,0,2,0,2,0,0,0,56.85,1861,0,0,0,0,1,0
6388,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,20.4,20,1,0,0,0,0,1
6389,0,0,1,1,58,1,0,2,1,1,1,1,1,1,0,19.55,1079,0,0,1,1,0,0
6390,1,0,1,1,70,1,0,1,0,2,2,2,2,2,1,106.15,7475,0,1,0,0,1,0
6391,1,0,1,1,38,1,2,0,0,2,2,0,2,2,0,78.95,2862,0,1,0,1,0,0
6392,0,0,1,1,60,0,1,0,0,2,0,0,2,2,1,49.75,3069,0,0,0,0,1,0
6393,1,0,0,0,26,1,2,1,2,2,0,0,2,0,1,92.4,2349,0,0,0,1,0,0
6394,0,0,0,0,8,1,0,0,2,2,0,2,0,0,0,58.2,469,0,1,0,0,0,0
6395,1,0,1,1,41,1,2,1,0,0,2,2,2,2,1,102.6,4213,1,1,0,0,1,0
6396,0,1,1,0,36,1,2,1,0,2,0,0,2,0,1,91.95,3301,0,0,0,1,0,0
6397,1,1,0,0,54,1,0,0,0,0,2,2,0,2,0,65.25,3529,0,1,0,0,0,0
6398,1,0,1,1,71,1,2,1,0,2,2,0,2,2,1,106.0,7723,1,0,1,0,0,0
6399,0,0,0,0,55,1,2,1,0,0,0,0,0,0,1,73.1,4144,0,0,0,0,1,0
6400,0,0,0,0,72,1,2,0,2,2,0,0,0,0,0,59.75,4265,0,0,1,0,0,0
6401,0,0,0,1,3,1,0,0,2,0,0,2,0,0,1,55.1,154,1,0,0,0,0,1
6402,0,0,1,1,54,1,2,0,0,2,2,0,0,0,1,59.8,3246,0,0,1,0,0,0
6403,1,0,1,1,72,1,2,1,2,2,2,2,2,2,1,116.6,8337,0,0,1,0,0,0
6404,1,0,0,0,52,1,2,1,2,0,2,2,2,2,1,109.3,5731,0,0,1,0,1,0
6405,0,1,0,0,60,1,2,1,2,0,0,0,2,2,1,101.4,6176,0,1,0,0,0,0
6406,0,0,0,0,39,0,1,0,0,0,2,0,2,2,1,50.65,1905,0,0,0,1,0,0
6407,0,0,0,0,15,1,0,0,0,0,0,0,2,0,0,56.15,931,0,1,0,0,0,1
6408,1,0,0,0,69,1,2,1,0,0,2,2,2,2,1,106.5,7348,1,0,1,0,0,0
6409,1,0,1,1,43,1,0,2,1,1,1,1,1,1,1,19.2,776,0,1,0,0,0,1
6410,0,1,0,0,63,1,2,0,2,2,2,2,2,0,0,83.0,5243,0,1,0,0,0,0
6411,1,1,1,0,2,1,0,1,0,0,0,0,0,0,0,70.1,141,0,0,0,0,1,0
6412,0,0,1,1,72,1,0,1,2,2,2,2,2,2,1,108.3,7679,0,0,1,0,0,0
6413,0,0,1,1,32,1,2,1,0,0,2,0,0,2,1,91.05,2954,1,0,0,0,0,0
6414,1,0,1,1,40,1,2,2,1,1,1,1,1,1,0,25.25,1006,0,0,1,1,0,0
6415,0,0,1,0,58,0,1,0,2,2,0,0,2,0,1,45.35,2540,0,1,0,0,1,0
6416,1,0,0,0,67,0,1,0,2,0,0,2,2,0,0,43.9,3097,0,0,1,0,1,0
6417,0,1,1,0,51,1,2,1,2,0,0,0,0,0,1,77.5,3807,1,0,0,0,1,0
6418,1,0,1,0,31,1,2,0,0,0,2,2,2,2,1,79.3,2484,0,1,0,0,0,1
6419,1,1,1,0,69,1,2,1,2,2,0,0,0,0,1,84.9,5785,0,0,0,1,0,0
6420,1,0,1,0,32,1,2,1,0,0,0,2,0,0,1,79.25,2619,0,1,0,0,1,0
6421,0,0,0,0,21,1,0,0,2,2,0,2,2,0,0,71.05,1524,0,0,1,1,0,0
6422,1,0,0,0,52,1,0,0,2,0,2,0,0,0,0,53.75,2790,0,1,0,0,1,0
6423,0,0,1,1,72,1,2,2,1,1,1,1,1,1,0,24.25,1784,0,0,1,1,0,0
6424,0,0,1,0,72,0,1,0,0,2,2,0,2,2,1,54.2,3937,1,0,1,0,1,0
6425,1,0,1,1,52,0,1,0,2,0,2,0,0,2,0,44.25,2276,0,1,0,0,0,0
6426,0,0,0,0,41,1,0,0,0,0,0,2,0,0,0,50.05,2029,0,1,0,0,0,0
6427,1,0,0,0,41,1,0,2,1,1,1,1,1,1,0,20.15,802,0,0,1,0,0,1
6428,0,0,0,0,6,1,0,1,0,0,0,0,0,0,1,69.25,418,1,0,0,0,0,1
6429,1,0,1,1,67,1,2,0,2,2,2,2,0,0,1,69.35,4653,0,1,0,1,0,0
6430,0,0,1,1,16,1,0,2,1,1,1,1,1,1,0,19.35,275,0,0,0,0,0,1
6431,1,0,0,0,17,1,0,2,1,1,1,1,1,1,0,19.15,343,0,0,1,0,0,1
6432,1,0,1,0,35,1,0,0,2,2,2,0,0,0,0,61.0,2130,0,0,0,0,0,1
6433,0,0,1,1,58,1,0,2,1,1,1,1,1,1,0,20.5,1191,0,0,1,1,0,0
6434,1,0,0,0,1,1,0,0,0,0,2,0,0,0,1,50.5,50,1,0,0,0,1,0
6435,1,0,1,1,52,0,1,0,0,2,2,2,2,0,0,50.2,2554,0,0,1,0,0,1
6436,0,0,0,0,70,1,0,0,2,0,2,2,2,2,0,79.6,5589,0,0,1,0,0,0
6437,0,0,1,1,19,1,2,2,1,1,1,1,1,1,1,24.9,467,0,0,1,0,0,0
6438,1,1,0,0,1,1,2,1,0,0,0,0,0,0,1,74.4,74,1,0,0,0,1,0
6439,0,0,1,1,35,1,0,1,2,0,2,2,2,2,1,106.9,3756,0,0,0,0,1,0
6440,0,0,0,0,32,1,2,1,0,0,2,0,2,2,1,101.35,3334,0,0,0,0,1,0
6441,0,0,1,1,17,1,0,0,2,0,0,2,0,0,1,55.35,920,0,0,0,1,0,0
6442,0,0,1,1,67,1,0,0,0,2,0,0,0,0,0,50.55,3431,0,1,0,1,0,0
6443,0,0,0,0,9,1,0,2,1,1,1,1,1,1,0,19.5,150,0,0,0,0,0,0
6444,1,0,0,1,31,1,2,0,0,2,0,2,2,2,1,79.45,2587,1,1,0,0,0,1
6445,1,0,0,0,4,1,2,1,2,0,0,0,2,0,0,90.65,367,0,0,0,0,1,0
6446,1,1,1,1,58,1,2,1,2,2,0,2,0,0,1,89.85,5125,0,1,0,0,0,0
6447,1,0,0,0,60,1,0,0,2,0,2,2,2,2,0,79.0,4801,0,1,0,0,0,1
6448,1,0,0,0,58,1,2,1,0,0,2,2,2,2,1,104.65,6219,1,1,0,0,1,0
6449,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,19.55,19,0,0,0,0,0,1
6450,0,0,1,1,27,1,0,2,1,1,1,1,1,1,0,19.9,550,0,0,1,0,0,1
6451,1,1,1,1,66,1,2,1,2,2,2,2,2,2,1,116.25,7862,0,1,0,0,1,0
6452,1,0,0,0,15,1,2,1,2,0,0,0,2,0,1,87.75,1242,0,0,0,0,0,0
6453,1,1,1,0,47,1,2,1,0,0,2,0,2,2,1,100.05,4871,1,0,0,0,1,0
6454,0,0,0,0,41,1,2,1,2,0,0,0,0,0,1,81.3,3190,0,0,0,1,0,0
6455,1,0,1,0,59,0,1,0,0,0,0,0,2,2,1,44.3,2666,0,0,0,0,1,0
6456,0,0,0,1,50,1,0,1,0,0,0,0,0,0,0,70.35,3533,0,0,1,1,0,0
6457,1,0,1,1,17,0,1,0,2,0,2,0,2,0,0,44.45,792,0,1,0,1,0,0
6458,1,0,1,1,6,1,0,0,2,0,0,0,0,0,1,49.15,295,0,0,0,0,1,0
6459,1,1,1,0,51,0,1,0,0,2,0,0,0,0,1,29.45,1459,0,0,0,1,0,0
6460,1,0,0,0,44,1,0,1,0,2,0,2,2,2,0,100.55,4398,1,0,0,0,1,0
6461,1,0,1,0,49,1,0,1,0,2,0,0,2,0,1,85.3,4297,0,0,0,1,0,0
6462,1,0,0,0,2,1,0,1,0,2,0,0,2,2,0,95.65,167,1,0,0,0,1,0
6463,1,0,1,0,59,1,2,0,2,0,0,2,0,2,1,69.1,4096,0,1,0,0,0,1
6464,1,1,0,0,50,1,2,0,2,2,0,0,2,0,1,70.35,3454,0,0,0,0,0,0
6465,0,0,1,1,59,1,0,2,1,1,1,1,1,1,0,20.6,1286,0,0,1,0,0,1
6466,1,0,0,0,18,1,2,1,0,0,0,0,0,0,0,74.15,1387,0,0,0,0,0,1
6467,1,0,0,0,10,1,2,1,0,0,0,0,0,0,0,75.05,786,0,0,0,0,1,0
6468,1,0,1,0,14,1,0,0,0,0,0,0,0,0,0,44.6,641,0,1,0,0,1,0
6469,1,0,0,0,35,1,0,2,1,1,1,1,1,1,0,21.45,705,0,0,1,0,0,0
6470,1,0,1,1,8,1,0,0,0,0,0,0,0,0,1,43.45,345,0,1,0,0,0,1
6471,1,0,1,1,18,1,0,2,1,1,1,1,1,1,0,20.05,345,0,1,0,0,0,0
6472,0,0,1,1,60,1,2,1,2,2,0,0,2,0,0,94.15,5811,0,1,0,0,0,0
6473,0,0,0,0,1,1,0,1,0,0,2,0,2,2,0,94.4,94,1,0,0,0,1,0
6474,0,0,0,0,6,1,0,2,1,1,1,1,1,1,0,19.55,124,0,0,1,0,0,1
6475,0,0,0,1,19,1,2,0,2,2,0,2,2,0,1,75.9,1375,0,0,0,0,0,1
6476,1,0,1,1,53,1,2,0,2,2,0,2,0,0,0,64.15,3491,0,1,0,0,0,0
6477,1,1,1,0,72,1,2,1,2,2,2,0,2,2,1,109.55,7920,0,0,1,0,0,0
6478,0,0,1,0,60,1,2,1,0,2,2,2,2,2,1,110.8,6640,0,0,1,1,0,0
6479,0,0,0,0,1,1,0,0,0,0,0,0,2,0,1,55.0,55,1,0,0,1,0,0
6480,0,0,0,1,13,1,0,0,0,0,2,2,0,0,0,53.45,718,0,0,0,0,0,1
6481,0,0,1,1,5,1,0,1,0,0,0,0,0,0,0,69.95,320,0,0,0,1,0,0
6482,1,0,0,0,1,1,2,1,0,0,2,0,2,2,1,101.45,101,1,0,0,0,1,0
6483,1,0,1,1,13,1,0,1,0,0,2,0,2,2,0,97.0,1334,0,0,0,0,1,0
6484,1,0,0,0,37,1,2,0,2,2,2,2,2,2,1,90.6,3358,0,1,0,0,0,0
6485,1,0,1,0,64,1,0,1,2,0,0,0,0,0,1,73.55,4764,0,0,0,0,0,1
6486,0,0,1,0,5,1,2,0,0,0,2,2,2,0,0,67.95,350,1,0,0,0,0,0
6487,0,0,1,0,61,1,2,1,0,2,0,2,0,2,1,94.35,5703,0,0,1,0,0,0
6488,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,69.5,69,1,0,0,0,1,0
6489,1,0,0,0,1,1,0,2,1,1,1,1,1,1,1,18.85,18,1,0,0,0,0,1
6490,1,0,0,0,26,1,0,2,1,1,1,1,1,1,0,19.4,525,0,1,0,0,0,1
6491,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,69.2,69,1,0,0,0,1,0
6492,1,0,1,0,24,1,0,2,1,1,1,1,1,1,0,19.75,483,0,0,1,0,0,1
6493,1,0,1,0,17,0,1,0,0,0,2,2,2,2,0,54.6,934,0,1,0,0,1,0
6494,0,0,0,1,26,0,1,0,0,0,2,0,0,0,1,29.8,786,0,0,0,0,0,1
6495,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,69.65,69,1,0,0,0,1,0
6496,1,1,1,0,40,1,2,1,2,0,0,0,2,2,0,101.85,4086,1,0,0,0,1,0
6497,1,0,0,0,52,1,2,1,0,2,2,0,2,2,1,103.05,5364,0,0,0,0,1,0
6498,0,0,0,0,1,1,0,1,0,2,2,0,0,0,1,82.3,82,1,0,0,0,1,0
6500,0,0,0,0,21,0,1,0,2,0,0,2,0,0,0,35.1,770,0,0,1,0,0,1
6501,0,0,1,0,67,1,2,1,0,2,2,0,2,2,1,105.7,6816,0,1,0,0,0,0
6502,0,0,1,1,44,1,0,0,2,0,0,2,0,0,0,56.25,2419,0,0,0,0,0,0
6503,1,0,1,1,70,0,1,0,0,2,2,2,2,2,0,60.35,4138,0,1,0,0,1,0
6504,1,0,0,0,3,1,0,1,0,0,0,0,2,0,0,79.25,267,1,0,0,0,1,0
6505,1,0,1,1,56,1,0,0,2,2,2,0,0,0,1,59.8,3457,0,0,1,0,0,0
6506,0,0,0,0,13,1,2,1,0,0,0,0,0,2,1,84.6,1115,1,0,0,0,1,0
6507,0,0,1,1,58,1,2,1,2,2,0,0,0,2,1,93.4,5435,1,0,0,0,0,0
6508,0,0,1,1,42,1,2,1,0,0,0,0,2,2,1,94.2,4186,1,0,0,0,1,0
6509,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,25.05,25,1,0,0,0,1,0
6510,0,0,1,1,46,1,2,1,2,0,2,2,0,2,0,99.65,4630,0,0,1,0,0,1
6511,0,0,1,1,63,1,0,0,2,0,0,0,0,0,1,50.65,3221,0,0,1,0,0,0
6512,1,0,0,0,11,1,0,0,0,2,2,2,0,0,1,60.9,688,0,0,0,0,1,0
6513,1,0,1,1,15,1,2,0,0,0,2,2,0,0,1,59.65,867,0,0,0,0,0,0
6514,1,0,1,0,72,0,1,0,2,2,2,2,2,2,1,64.7,4746,0,0,1,0,1,0
6515,0,0,0,0,29,0,1,0,0,0,0,0,0,0,1,25.1,712,1,0,0,1,0,0
6516,1,0,0,1,1,1,0,0,0,0,2,0,0,0,0,48.95,48,1,0,0,0,1,0
6517,0,0,1,1,6,1,0,0,0,0,0,0,2,0,0,54.85,355,0,0,0,0,1,0
6519,1,0,1,1,63,1,2,1,0,2,0,0,0,2,1,91.35,5764,0,1,0,0,1,0
6520,1,0,0,0,2,1,0,1,0,0,2,0,0,2,1,85.85,167,1,0,0,0,1,0
6521,0,0,1,1,18,1,2,2,1,1,1,1,1,1,0,25.1,428,0,0,1,0,0,1
6522,0,0,1,0,43,0,1,0,2,0,0,2,0,0,0,34.0,1505,0,0,0,0,0,0
6523,0,0,0,0,15,0,1,0,2,2,2,2,0,0,0,45.9,693,0,1,0,0,0,1
6524,1,0,0,1,10,1,2,1,0,0,0,0,2,2,0,95.2,930,1,0,0,0,1,0
6525,1,0,1,1,55,1,0,2,1,1,1,1,1,1,0,20.5,1177,0,0,1,0,0,1
6526,1,0,0,1,49,1,2,1,0,0,0,2,2,2,1,100.6,5069,1,1,0,0,0,0
6527,1,0,1,1,6,1,0,0,0,2,2,0,0,0,1,55.3,324,1,0,0,0,0,1
6528,1,0,1,1,70,1,0,2,1,1,1,1,1,1,0,20.35,1458,0,0,1,1,0,0
6529,1,1,0,0,2,1,2,1,0,0,0,0,0,0,1,74.85,156,1,0,0,0,0,1
6530,1,1,1,0,63,0,1,0,2,0,0,2,0,0,0,36.1,2298,0,1,0,0,0,0
6531,0,0,0,0,25,1,0,0,0,2,0,2,0,2,1,65.8,1679,0,0,0,0,0,0
6532,0,1,0,0,18,1,0,2,1,1,1,1,1,1,0,20.35,369,0,1,0,0,0,0
6533,1,1,1,0,28,1,2,1,0,2,0,2,2,2,1,105.8,2998,0,0,0,0,1,0
6534,0,1,0,0,53,1,0,1,2,2,0,2,0,2,1,96.75,5206,0,1,0,0,0,1
6535,1,0,0,0,35,1,0,1,0,2,2,0,2,2,1,102.35,3626,1,1,0,0,0,0
6536,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,24.4,24,0,0,0,0,0,1
6537,1,0,1,0,70,1,2,1,2,2,2,2,2,2,0,115.65,7968,1,1,0,1,0,0
6538,1,0,0,0,2,1,0,1,0,0,2,2,0,0,1,79.85,152,1,0,0,0,1,0
6539,0,0,1,0,26,1,0,0,0,2,0,2,2,2,1,73.05,1959,0,0,0,0,1,0
6540,0,0,0,0,34,1,0,0,2,2,0,0,0,2,0,64.35,2053,0,1,0,0,1,0
6541,0,0,0,1,19,1,0,2,1,1,1,1,1,1,0,20.5,398,0,0,1,0,0,1
6542,1,0,0,0,15,1,2,1,0,0,0,0,0,0,1,76.0,1130,1,0,0,0,0,1
6543,0,0,1,1,62,1,0,0,2,0,2,0,0,0,0,54.75,3425,0,1,0,1,0,0
6544,0,1,0,0,42,1,2,1,0,2,2,0,2,2,1,104.75,4323,1,0,0,0,0,0
6545,0,0,0,0,9,1,0,0,2,2,0,0,2,2,1,74.65,703,1,0,0,0,1,0
6546,1,0,0,0,24,1,0,0,2,0,0,0,0,0,1,51.15,1275,0,0,0,0,1,0
6547,1,1,1,0,68,0,1,0,2,2,2,0,0,0,1,41.95,2965,0,0,1,0,1,0
6548,1,0,1,1,31,1,0,0,0,0,2,2,0,0,0,54.35,1647,0,0,0,0,0,1
6549,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,56.25,56,1,0,0,0,1,0
6550,1,0,1,0,21,1,2,1,0,0,2,2,2,2,1,106.1,2249,1,0,0,0,1,0
6551,0,0,1,0,63,1,0,1,0,2,0,0,2,2,1,96.0,6109,0,1,0,0,1,0
6552,0,1,0,0,2,1,0,1,0,0,0,0,0,2,1,79.75,159,1,0,0,0,0,0
6553,0,0,1,1,61,0,1,0,0,2,2,2,2,2,1,61.45,3751,0,0,1,0,0,0
6554,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,68.65,68,1,0,0,0,1,0
6555,1,0,0,0,18,1,0,2,1,1,1,1,1,1,0,19.65,411,0,1,0,0,0,1
6556,0,0,1,1,6,1,0,2,1,1,1,1,1,1,0,19.0,105,0,1,0,1,0,0
6557,0,0,0,0,33,1,2,1,0,2,0,0,2,2,1,100.0,3320,0,0,0,0,1,0
6558,1,0,0,0,16,1,0,2,1,1,1,1,1,1,0,20.25,327,1,0,0,0,0,0
6559,0,0,1,0,56,1,0,1,0,0,2,2,2,2,1,98.7,5669,0,0,0,0,1,0
6560,1,0,0,1,23,1,0,2,1,1,1,1,1,1,0,19.8,465,0,1,0,0,0,1
